Price,Close,High,Low,Open,Volume,Daily Return
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,
Date,,,,,,
2002-08-12,27.95490074157715,28.166146301612635,27.26834931379552,27.26834931379552,212976,
2002-08-13,27.57642936706543,28.439019610494764,27.3739861708026,27.990120907766,153576,-0.013538641328417311
2002-08-14,25.67521095275879,27.63803874455899,25.155895336995403,27.63803874455899,822776,-0.06894360357535156
2002-08-15,25.67521095275879,25.67521095275879,25.67521095275879,25.67521095275879,0,0.0
2002-08-16,25.61359977722168,26.75784993909069,25.173503561118213,25.54318545709878,811856,-0.0023996365852834156
2002-08-19,24.97985076904297,25.82483572380858,24.742200513290005,25.82483572380858,205880,-0.024742676300513855
2002-08-20,25.67521095275879,27.268356897089085,24.988659334048076,25.155895336995403,3773624,0.02783684298777178
2002-08-21,26.93388557434082,27.602832289230957,25.71922122093193,27.092319120912816,3011064,0.049022951511398905
2002-08-22,28.09574317932129,29.275200487348936,27.682051666606753,27.822882991326644,6732480,0.04313739292363139
2002-08-23,29.78571128845215,30.718715801306033,27.998921730336995,28.342196240746542,4841672,0.060150325917510905
2002-08-26,29.680078506469727,30.454646475319407,29.442425566457636,30.261003140040437,2576912,-0.0035464246920091647
2002-08-27,28.940732955932617,31.158819485270165,28.69428009095501,29.926549788112588,3694224,-0.024910498480519405
2002-08-28,28.96712303161621,29.292792502370958,28.36859078194832,28.852696445026844,1674960,0.000911866182649046
2002-08-29,28.96712303161621,29.486435842055634,28.69426293883623,28.791084608678567,1236544,0.0
2002-08-30,31.017980575561523,31.77494659964981,29.04635007724221,29.055152538734863,3762384,0.07079949022576049
2002-09-02,31.334836959838867,32.37346250371742,31.01796728481615,31.510875369725603,2389568,0.01021524865248602
2002-09-03,29.86492347717285,31.64291298647117,29.57446109444872,31.510884142299524,986784,-0.04690988131037577
2002-09-04,30.516267776489258,30.80673015780941,29.143167266514443,29.486441722474723,1449856,0.021809675816321983
2002-09-05,30.33142852783203,31.59010249767813,29.926539514816568,31.449271186263992,1061360,-0.006057072575553768
2002-09-06,29.204771041870117,30.45464482292906,28.87910159619487,30.45464482292906,907472,-0.03714488702462848
2002-09-09,28.8262939453125,30.058562999463263,27.814072936545802,27.814072936545802,880848,-0.012959426937982355
2002-09-10,28.8262939453125,28.8262939453125,28.8262939453125,28.8262939453125,0,0.0
2002-09-11,29.55686378479004,30.067377058720872,28.984738646061377,28.984738646061377,635936,0.02534386976222236
2002-09-12,29.706499099731445,30.437057854989543,29.50405588402413,29.917744778324852,781968,0.005062624912809843
2002-09-13,28.861495971679688,29.732885539479557,28.615043279054657,28.667855337797988,338264,-0.028445059285339913
2002-09-16,28.298173904418945,29.29278982878361,28.078125895830926,29.134356337053408,288592,-0.019518117418913516
2002-09-17,29.125572204589844,29.310413185327842,28.71188329984106,28.80870233562965,462952,0.029238575710416992
2002-09-18,28.22776222229004,29.04633981536057,27.99010927662019,28.958320603798875,315432,-0.030825488199621387
2002-09-19,27.990116119384766,28.923120527257687,27.63803918706546,27.990116119384762,490848,-0.008418878586047285
2002-09-20,27.532413482666016,27.937302469262153,26.87226927173764,26.98669587997876,501072,-0.01635229503037916
