Price,Close,High,Low,Open,Volume,Daily Return
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,
Date,,,,,,
2000-01-03,80.85761260986328,80.85761260986328,80.85657663497514,80.85657663497514,657536,
2000-01-04,87.22627258300781,87.32640335399037,84.10637079227895,86.93699805022374,7191808,0.07876388836599979
2000-01-05,80.2482681274414,84.09082993315681,80.2482681274414,81.24985358649201,21069440,-0.07999888392486187
2000-01-06,73.82840728759766,79.17477666253527,73.82840728759766,78.95045015007292,10495616,-0.07999999239420896
2000-01-07,67.922119140625,67.922119140625,67.922119140625,67.922119140625,971392,-0.08000021081268605
2000-01-10,71.19157409667969,73.35568555855912,62.48855990704953,67.92212273280433,30230400,0.04813534968315181
2000-01-11,65.49642944335938,71.41254479375506,65.49642944335938,68.30765154185266,15658368,-0.07999745370970701
2000-01-12,67.67398071289062,69.07868691217452,60.886945105149856,61.83911218821526,25993472,0.03324686991394499
2000-01-13,62.56671142578125,68.04374597763434,62.26010317046337,67.79017965678074,20038400,-0.07546872865033838
2000-01-14,63.01068115234375,63.63476243167455,57.97350927234691,63.386371068193995,16040064,0.007095941538962869
2000-01-17,61.4297981262207,66.67758323382581,60.64891544434912,63.13283007005626,18092928,-0.025089127703617042
2000-01-18,61.76487350463867,62.97241633923145,58.60486605652035,60.750866003531556,20290944,0.005454606536871243
2000-01-19,66.70264434814453,66.70601000219492,64.27125745527799,64.92328470482428,19994752,0.07994464431526804
2000-01-20,65.96368408203125,70.12398136758667,65.25965087643978,68.30761966291374,19778560,-0.011078425350821042
2000-01-21,69.44712829589844,70.3258118214147,64.70078183981958,66.75518561414641,20786048,0.052808515205658324
2000-01-24,71.8202896118164,74.97796573405063,70.37755083049821,70.37755083049821,25256320,0.03417220228036588
2000-01-25,73.01361083984375,73.74118854541098,69.34284906423568,71.41251943345063,20469632,0.01661537755524467
2000-01-26,73.01361083984375,73.01361083984375,73.01361083984375,73.01361083984375,0,0.0
